hour,t_outdoor
2196,16.07258333
2197,16.07258333
2198,16.07258333
2199,15.79541667
2200,15.79541667
2201,15.79541667
2202,13.14316667
2203,13.14316667
2204,13.14316667
2205,11.192625
2206,11.192625
2207,11.192625
2208,9.957208333
2209,9.957208333
2210,9.957208333
2211,9.299583333
2212,9.299583333
2213,9.299583333
2214,9.918291667
2215,9.918291667
2216,9.918291667
2217,12.43058333
2218,12.43058333
2219,12.43058333
2220,14.656875
2221,14.656875
2222,14.656875
2223,14.65233333
2224,14.65233333
2225,14.65233333
2226,12.52875
2227,12.52875
2228,12.52875
2229,10.98154167
2230,10.98154167
2231,10.98154167
2232,9.963416667
2233,9.963416667
2234,9.963416667
2235,9.341
2236,9.341
2237,9.341
2238,9.730458333
2239,9.730458333
2240,9.730458333
2241,11.72454167
2242,11.72454167
2243,11.72454167
2244,13.16408333
2245,13.16408333
2246,13.16408333
2247,12.70675
2248,12.70675
2249,12.70675
2250,11.01179167
2251,11.01179167
2252,11.01179167
2253,9.887958333
2254,9.887958333
2255,9.887958333
2256,9.00425
2257,9.00425
2258,9.00425
2259,8.233041667
2260,8.233041667
2261,8.233041667
2262,8.914958333
2263,8.914958333
2264,8.914958333
2265,12.35325
2266,12.35325
2267,12.35325
2268,14.56708333
2269,14.56708333
2270,14.56708333
2271,14.08808333
2272,14.08808333
2273,14.08808333
2274,11.79
2275,11.79
2276,11.79
2277,10.45475
2278,10.45475
2279,10.45475
2280,9.740666667
2281,9.740666667
2282,9.740666667
2283,9.060083333
2284,9.060083333
2285,9.060083333
2286,9.92225
2287,9.92225
2288,9.92225
2289,13.308625
2290,13.308625
2291,13.308625
2292,16.01483333
2293,16.01483333
2294,16.01483333
2295,16.24054167
2296,16.24054167
2297,16.24054167
2298,13.90366667
2299,13.90366667
2300,13.90366667
2301,12.59983333
2302,12.59983333
2303,12.59983333
2304,11.892375
2305,11.892375
2306,11.892375
2307,11.41620833
2308,11.41620833
2309,11.41620833
2310,12.07204167
2311,12.07204167
2312,12.07204167
2313,15.42183333
2314,15.42183333
2315,15.42183333
2316,18.12366667
2317,18.12366667
2318,18.12366667
2319,17.67033333
2320,17.67033333
2321,17.67033333
2322,15.21691667
2323,15.21691667
2324,15.21691667
2325,13.57570833
2326,13.57570833
2327,13.57570833
2328,12.56204167
2329,12.56204167
2330,12.56204167
2331,11.756375
2332,11.756375
2333,11.756375
2334,12.54975
2335,12.54975
2336,12.54975
2337,15.88233333
2338,15.88233333
2339,15.88233333
2340,17.41733333
2341,17.41733333
2342,17.41733333
2343,16.38658333
2344,16.38658333
2345,16.38658333
2346,14.48895833
2347,14.48895833
2348,14.48895833
2349,13.35395833
2350,13.35395833
2351,13.35395833
2352,12.28541667
2353,12.28541667
2354,12.28541667
2355,11.34833333
2356,11.34833333
2357,11.34833333
2358,10.83791667
2359,10.83791667
2360,10.83791667
2361,11.70554167
2362,11.70554167
2363,11.70554167
2364,12.47304167
2365,12.47304167
2366,12.47304167
2367,12.04633333
2368,12.04633333
2369,12.04633333
2370,10.819125
2371,10.819125
2372,10.819125
2373,9.987166667
2374,9.987166667
2375,9.987166667
2376,9.021708333
2377,9.021708333
2378,9.021708333
2379,8.112625
2380,8.112625
2381,8.112625
2382,8.118
2383,8.118
2384,8.118
2385,9.410208333
2386,9.410208333
2387,9.410208333
2388,10.3695
2389,10.3695
2390,10.3695
2391,10.039
2392,10.039
2393,10.039
2394,8.732625
2395,8.732625
2396,8.732625
2397,7.69875
2398,7.69875
2399,7.69875
2400,6.659541667
2401,6.659541667
2402,6.659541667
2403,5.61425
2404,5.61425
2405,5.61425
2406,6.634916667
2407,6.634916667
2408,6.634916667
2409,10.37725
2410,10.37725
2411,10.37725
2412,12.29308333
2413,12.29308333
2414,12.29308333
2415,12.19416667
2416,12.19416667
2417,12.19416667
2418,10.24891667
2419,10.24891667
2420,10.24891667
2421,8.835625
2422,8.835625
2423,8.835625
2424,7.923375
2425,7.923375
2426,7.923375
2427,7.203583333
2428,7.203583333
2429,7.203583333
2430,8.58325
2431,8.58325
2432,8.58325
2433,13.38366667
2434,13.38366667
2435,13.38366667
2436,15.34920833
2437,15.34920833
2438,15.34920833
2439,15.035125
2440,15.035125
2441,15.035125
2442,12.2915
2443,12.2915
2444,12.2915
2445,10.144
2446,10.144
2447,10.144
2448,8.738458333
2449,8.738458333
2450,8.738458333
2451,7.846791667
2452,7.846791667
2453,7.846791667
2454,9.537916667
2455,9.537916667
2456,9.537916667
2457,14.578125
2458,14.578125
2459,14.578125
2460,16.59491667
2461,16.59491667
2462,16.59491667
2463,15.38816667
2464,15.38816667
2465,15.38816667
2466,12.663125
2467,12.663125
2468,12.663125
2469,10.522
2470,10.522
2471,10.522
2472,9.49775
2473,9.49775
2474,9.49775
2475,8.803875
2476,8.803875
2477,8.803875
2478,8.619041667
2479,8.619041667
2480,8.619041667
2481,9.944416667
2482,9.944416667
2483,9.944416667
2484,11.47620833
2485,11.47620833
2486,11.47620833
2487,11.59833333
2488,11.59833333
2489,11.59833333
2490,10.02454167
2491,10.02454167
2492,10.02454167
2493,8.578875
2494,8.578875
2495,8.578875
2496,7.485416667
2497,7.485416667
2498,7.485416667
2499,6.615416667
2500,6.615416667
2501,6.615416667
2502,8.207541667
2503,8.207541667
2504,8.207541667
2505,11.92058333
2506,11.92058333
2507,11.92058333
2508,13.62479167
2509,13.62479167
2510,13.62479167
2511,13.33566667
2512,13.33566667
2513,13.33566667
2514,11.19741667
2515,11.19741667
2516,11.19741667
2517,9.4375
2518,9.4375
2519,9.4375
2520,8.156166667
2521,8.156166667
2522,8.156166667
2523,7.212083333
2524,7.212083333
2525,7.212083333
2526,8.852875
2527,8.852875
2528,8.852875
2529,14.16266667
2530,14.16266667
2531,14.16266667
2532,16.479625
2533,16.479625
2534,16.479625
2535,16.33420833
2536,16.33420833
2537,16.33420833
2538,13.596375
2539,13.596375
2540,13.596375
2541,11.43641667
2542,11.43641667
2543,11.43641667
2544,9.9985
2545,9.9985
2546,9.9985
2547,8.899291667
2548,8.899291667
2549,8.899291667
2550,10.61579167
2551,10.61579167
2552,10.61579167
2553,15.50920833
2554,15.50920833
2555,15.50920833
2556,17.47641667
2557,17.47641667
2558,17.47641667
2559,17.22670833
2560,17.22670833
2561,17.22670833
2562,14.79566667
2563,14.79566667
2564,14.79566667
2565,12.871375
2566,12.871375
2567,12.871375
2568,11.611375
2569,11.611375
2570,11.611375
2571,10.689125
2572,10.689125
2573,10.689125
2574,12.03329167
2575,12.03329167
2576,12.03329167
2577,15.20175
2578,15.20175
2579,15.20175
2580,15.98208333
2581,15.98208333
2582,15.98208333
2583,13.54475
2584,13.54475
2585,13.54475
2586,11.4375
2587,11.4375
2588,11.4375
2589,10.32166667
2590,10.32166667
2591,10.32166667
2592,9.57925
2593,9.57925
2594,9.57925
2595,8.86075
2596,8.86075
2597,8.86075
2598,9.193958333
2599,9.193958333
2600,9.193958333
2601,11.811625
2602,11.811625
2603,11.811625
2604,13.84816667
2605,13.84816667
2606,13.84816667
2607,13.5765
2608,13.5765
2609,13.5765
2610,11.41775
2611,11.41775
2612,11.41775
2613,9.605375
2614,9.605375
2615,9.605375
2616,8.648916667
2617,8.648916667
2618,8.648916667
2619,8.589208333
2620,8.589208333
2621,8.589208333
2622,10.68575
2623,10.68575
2624,10.68575
2625,14.17070833
2626,14.17070833
2627,14.17070833
2628,15.67708333
2629,15.67708333
2630,15.67708333
2631,15.26366667
2632,15.26366667
2633,15.26366667
2634,12.82091667
2635,12.82091667
2636,12.82091667
2637,10.632125
2638,10.632125
2639,10.632125
2640,9.539541667
2641,9.539541667
2642,9.539541667
2643,8.608833333
2644,8.608833333
2645,8.608833333
2646,9.458166667
2647,9.458166667
2648,9.458166667
2649,12.43116667
2650,12.43116667
2651,12.43116667
2652,12.78529167
2653,12.78529167
2654,12.78529167
2655,11.847125
2656,11.847125
2657,11.847125
2658,10.23295833
2659,10.23295833
2660,10.23295833
2661,9.052958333
2662,9.052958333
2663,9.052958333
2664,8.186291667
2665,8.186291667
2666,8.186291667
2667,7.422125
2668,7.422125
2669,7.422125
2670,9.061333333
2671,9.061333333
2672,9.061333333
2673,12.07
2674,12.07
2675,12.07
2676,13.11633333
2677,13.11633333
2678,13.11633333
2679,11.98754167
2680,11.98754167
2681,11.98754167
2682,10.28745833
2683,10.28745833
2684,10.28745833
2685,9.106875
2686,9.106875
2687,9.106875
2688,8.214375
2689,8.214375
2690,8.214375
2691,7.663541667
2692,7.663541667
2693,7.663541667
2694,7.890083333
2695,7.890083333
2696,7.890083333
2697,9.605541667
2698,9.605541667
2699,9.605541667
2700,11.38670833
2701,11.38670833
2702,11.38670833
2703,11.41075
2704,11.41075
2705,11.41075
2706,9.768625
2707,9.768625
2708,9.768625
2709,8.368208333
2710,8.368208333
2711,8.368208333
2712,7.381666667
2713,7.381666667
2714,7.381666667
2715,6.990458333
2716,6.990458333
2717,6.990458333
2718,7.757041667
2719,7.757041667
2720,7.757041667
2721,9.696416667
2722,9.696416667
2723,9.696416667
2724,10.76820833
2725,10.76820833
2726,10.76820833
2727,9.704833333
2728,9.704833333
2729,9.704833333
2730,8.47425
2731,8.47425
2732,8.47425
2733,7.296
2734,7.296
2735,7.296
2736,6.427125
2737,6.427125
2738,6.427125
2739,5.900375
2740,5.900375
2741,5.900375
2742,7.206083333
2743,7.206083333
2744,7.206083333
2745,9.676625
2746,9.676625
2747,9.676625
2748,11.66075
2749,11.66075
2750,11.66075
2751,12.08270833
2752,12.08270833
2753,12.08270833
2754,10.23016667
2755,10.23016667
2756,10.23016667
2757,8.720583333
2758,8.720583333
2759,8.720583333
2760,7.711083333
2761,7.711083333
2762,7.711083333
2763,6.932583333
2764,6.932583333
2765,6.932583333
2766,8.529291667
2767,8.529291667
2768,8.529291667
2769,12.62591667
2770,12.62591667
2771,12.62591667
2772,14.74516667
2773,14.74516667
2774,14.74516667
2775,14.51925
2776,14.51925
2777,14.51925
2778,12.248625
2779,12.248625
2780,12.248625
2781,10.71216667
2782,10.71216667
2783,10.71216667
2784,9.684416667
2785,9.684416667
2786,9.684416667
2787,8.828
2788,8.828
2789,8.828
2790,10.35916667
2791,10.35916667
2792,10.35916667
2793,14.52829167
2794,14.52829167
2795,14.52829167
2796,16.576875
2797,16.576875
2798,16.576875
2799,16.00279167
2800,16.00279167
2801,16.00279167
2802,13.56058333
2803,13.56058333
2804,13.56058333
2805,11.53470833
2806,11.53470833
2807,11.53470833
2808,10.12841667
2809,10.12841667
2810,10.12841667
2811,9.083
2812,9.083
2813,9.083
2814,10.56591667
2815,10.56591667
2816,10.56591667
2817,14.540125
2818,14.540125
2819,14.540125
2820,15.94220833
2821,15.94220833
2822,15.94220833
2823,15.41166667
2824,15.41166667
2825,15.41166667
2826,13.07066667
2827,13.07066667
2828,13.07066667
2829,11.34470833
2830,11.34470833
2831,11.34470833
2832,10.007375
2833,10.007375
2834,10.007375
2835,9.157583333
2836,9.157583333
2837,9.157583333
2838,10.56925
2839,10.56925
2840,10.56925
2841,13.159125
2842,13.159125
2843,13.159125
2844,13.66120833
2845,13.66120833
2846,13.66120833
2847,11.71104167
2848,11.71104167
2849,11.71104167
2850,9.845333333
2851,9.845333333
2852,9.845333333
2853,8.377708333
2854,8.377708333
2855,8.377708333
2856,7.250958333
2857,7.250958333
2858,7.250958333
2859,6.124416667
2860,6.124416667
2861,6.124416667
2862,6.294875
2863,6.294875
2864,6.294875
2865,8.96875
2866,8.96875
2867,8.96875
2868,10.6275
2869,10.6275
2870,10.6275
2871,10.31554167
2872,10.31554167
2873,10.31554167
2874,8.39425
2875,8.39425
2876,8.39425
2877,6.65125
2878,6.65125
2879,6.65125
2880,5.369791667
2881,5.369791667
2882,5.369791667
2883,4.444375
2884,4.444375
2885,4.444375
2886,6.143166667
2887,6.143166667
2888,6.143166667
2889,9.664958333
2890,9.664958333
2891,9.664958333
2892,11.83575
2893,11.83575
2894,11.83575
2895,11.92558333
2896,11.92558333
2897,11.92558333
2898,9.70325
2899,9.70325
2900,9.70325
2901,8.006333333
2902,8.006333333
2903,8.006333333
2904,7.204833333
2905,7.204833333
2906,7.204833333
2907,6.710833333
2908,6.710833333
2909,6.710833333
2910,9.108291667
2911,9.108291667
2912,9.108291667
2913,13.57345833
2914,13.57345833
2915,13.57345833
2916,15.883375
2917,15.883375
2918,15.883375
2919,15.520875
2920,15.520875
2921,15.520875
2922,12.75270833
2923,12.75270833
2924,12.75270833
2925,10.813
2926,10.813
2927,10.813
2928,9.561791667
2929,9.561791667
2930,9.561791667
2931,8.624208333
2932,8.624208333
2933,8.624208333
2934,11.02458333
2935,11.02458333
2936,11.02458333
2937,15.98441667
2938,15.98441667
2939,15.98441667
2940,18.66708333
2941,18.66708333
2942,18.66708333
2943,18.70541667
2944,18.70541667
2945,18.70541667
2946,15.7415
2947,15.7415
2948,15.7415
2949,13.43691667
2950,13.43691667
2951,13.43691667
2952,12.03583333
2953,12.03583333
2954,12.03583333
2955,11.01504167
2956,11.01504167
2957,11.01504167
2958,11.84166667
2959,11.84166667
2960,11.84166667
2961,14.39608333
2962,14.39608333
2963,14.39608333
2964,15.48154167
2965,15.48154167
2966,15.48154167
2967,14.84645833
2968,14.84645833
2969,14.84645833
2970,12.39116667
2971,12.39116667
2972,12.39116667
2973,10.40825
2974,10.40825
2975,10.40825
2976,8.852333333
2977,8.852333333
2978,8.852333333
2979,7.643916667
2980,7.643916667
2981,7.643916667
2982,9.011
2983,9.011
2984,9.011
2985,12.11745833
2986,12.11745833
2987,12.11745833
2988,13.564375
2989,13.564375
2990,13.564375
2991,13.09595833
2992,13.09595833
2993,13.09595833
2994,10.8925
2995,10.8925
2996,10.8925
2997,9.103291667
2998,9.103291667
2999,9.103291667
3000,7.705083333
3001,7.705083333
3002,7.705083333
3003,6.416708333
3004,6.416708333
3005,6.416708333
3006,7.982791667
3007,7.982791667
3008,7.982791667
3009,11.10608333
3010,11.10608333
3011,11.10608333
3012,12.811125
3013,12.811125
3014,12.811125
3015,12.910125
3016,12.910125
3017,12.910125
3018,11.19579167
3019,11.19579167
3020,11.19579167
3021,9.75025
3022,9.75025
3023,9.75025
3024,8.938416667
3025,8.938416667
3026,8.938416667
3027,8.336833333
3028,8.336833333
3029,8.336833333
3030,10.43308333
3031,10.43308333
3032,10.43308333
3033,14.957875
3034,14.957875
3035,14.957875
3036,16.919875
3037,16.919875
3038,16.919875
3039,16.61441667
3040,16.61441667
3041,16.61441667
3042,14.3345
3043,14.3345
3044,14.3345
3045,12.473
3046,12.473
3047,12.473
3048,11.79004167
3049,11.79004167
3050,11.79004167
3051,11.54395833
3052,11.54395833
3053,11.54395833
3054,12.92620833
3055,12.92620833
3056,12.92620833
3057,16.408
3058,16.408
3059,16.408
3060,18.35129167
3061,18.35129167
3062,18.35129167
3063,17.754375
3064,17.754375
3065,17.754375
3066,15.089875
3067,15.089875
3068,15.089875
3069,13.020625
3070,13.020625
3071,13.020625
3072,11.46025
3073,11.46025
3074,11.46025
3075,10.22770833
3076,10.22770833
3077,10.22770833
3078,12.11254167
3079,12.11254167
3080,12.11254167
3081,15.73920833
3082,15.73920833
3083,15.73920833
3084,17.06341667
3085,17.06341667
3086,17.06341667
3087,16.63283333
3088,16.63283333
3089,16.63283333
3090,14.185125
3091,14.185125
3092,14.185125
3093,12.24795833
3094,12.24795833
3095,12.24795833
3096,10.62466667
3097,10.62466667
3098,10.62466667
3099,9.526083333
3100,9.526083333
3101,9.526083333
3102,12.07904167
3103,12.07904167
3104,12.07904167
3105,16.486125
3106,16.486125
3107,16.486125
3108,18.85658333
3109,18.85658333
3110,18.85658333
3111,18.58583333
3112,18.58583333
3113,18.58583333
3114,16.10425
3115,16.10425
3116,16.10425
3117,14.24266667
3118,14.24266667
3119,14.24266667
3120,12.982
3121,12.982
3122,12.982
3123,12.06895833
3124,12.06895833
3125,12.06895833
3126,14.04983333
3127,14.04983333
3128,14.04983333
3129,18.12016667
3130,18.12016667
3131,18.12016667
3132,19.93504167
3133,19.93504167
3134,19.93504167
3135,18.94983333
3136,18.94983333
3137,18.94983333
3138,16.59754167
3139,16.59754167
3140,16.59754167
3141,14.98941667
3142,14.98941667
3143,14.98941667
3144,14.115
3145,14.115
3146,14.115
3147,13.2615
3148,13.2615
3149,13.2615
3150,14.70225
3151,14.70225
3152,14.70225
3153,17.89591667
3154,17.89591667
3155,17.89591667
3156,19.46820833
3157,19.46820833
3158,19.46820833
3159,19.22716667
3160,19.22716667
3161,19.22716667
3162,16.95166667
3163,16.95166667
3164,16.95166667
3165,15.54658333
3166,15.54658333
3167,15.54658333
3168,14.87825
3169,14.87825
3170,14.87825
3171,14.16404167
3172,14.16404167
3173,14.16404167
3174,14.33291667
3175,14.33291667
3176,14.33291667
3177,16.08479167
3178,16.08479167
3179,16.08479167
3180,17.710875
3181,17.710875
3182,17.710875
3183,17.928625
3184,17.928625
3185,17.928625
3186,15.86904167
3187,15.86904167
3188,15.86904167
3189,14.06854167
3190,14.06854167
3191,14.06854167
3192,12.81454167
3193,12.81454167
3194,12.81454167
3195,11.857875
3196,11.857875
3197,11.857875
3198,14.632625
3199,14.632625
3200,14.632625
3201,19.10808333
3202,19.10808333
3203,19.10808333
3204,19.04179167
3205,19.04179167
3206,19.04179167
3207,17.36554167
3208,17.36554167
3209,17.36554167
3210,15.84479167
3211,15.84479167
3212,15.84479167
3213,14.626875
3214,14.626875
3215,14.626875
3216,13.47883333
3217,13.47883333
3218,13.47883333
3219,12.52866667
3220,12.52866667
3221,12.52866667
3222,14.03916667
3223,14.03916667
3224,14.03916667
3225,16.35558333
3226,16.35558333
3227,16.35558333
3228,17.41541667
3229,17.41541667
3230,17.41541667
3231,15.91804167
3232,15.91804167
3233,15.91804167
3234,14.13104167
3235,14.13104167
3236,14.13104167
3237,13.045625
3238,13.045625
3239,13.045625
3240,12.41045833
3241,12.41045833
3242,12.41045833
3243,11.75416667
3244,11.75416667
3245,11.75416667
3246,13.54416667
3247,13.54416667
3248,13.54416667
3249,17.02195833
3250,17.02195833
3251,17.02195833
3252,19.01104167
3253,19.01104167
3254,19.01104167
3255,18.58995833
3256,18.58995833
3257,18.58995833
3258,16.29754167
3259,16.29754167
3260,16.29754167
3261,15.28529167
3262,15.28529167
3263,15.28529167
3264,15.113125
3265,15.113125
3266,15.113125
3267,15.126125
3268,15.126125
3269,15.126125
3270,17.98766667
3271,17.98766667
3272,17.98766667
3273,22.88804167
3274,22.88804167
3275,22.88804167
3276,25.24791667
3277,25.24791667
3278,25.24791667
3279,24.52795833
3280,24.52795833
3281,24.52795833
3282,21.093625
3283,21.093625
3284,21.093625
3285,18.89920833
3286,18.89920833
3287,18.89920833
3288,17.499375
3289,17.499375
3290,17.499375
3291,16.50883333
3292,16.50883333
3293,16.50883333
3294,19.10566667
3295,19.10566667
3296,19.10566667
3297,23.52933333
3298,23.52933333
3299,23.52933333
3300,25.47079167
3301,25.47079167
3302,25.47079167
3303,24.64629167
3304,24.64629167
3305,24.64629167
3306,21.56108333
3307,21.56108333
3308,21.56108333
3309,19.52125
3310,19.52125
3311,19.52125
3312,18.058125
3313,18.058125
3314,18.058125
3315,16.949
3316,16.949
3317,16.949
3318,18.48554167
3319,18.48554167
3320,18.48554167
3321,21.69841667
3322,21.69841667
3323,21.69841667
3324,23.09329167
3325,23.09329167
3326,23.09329167
3327,22.50370833
3328,22.50370833
3329,22.50370833
3330,19.702125
3331,19.702125
3332,19.702125
3333,17.74425
3334,17.74425
3335,17.74425
3336,16.50420833
3337,16.50420833
3338,16.50420833
3339,15.66525
3340,15.66525
3341,15.66525
3342,17.720375
3343,17.720375
3344,17.720375
3345,21.23383333
3346,21.23383333
3347,21.23383333
3348,22.64233333
3349,22.64233333
3350,22.64233333
3351,21.47283333
3352,21.47283333
3353,21.47283333
3354,18.44170833
3355,18.44170833
3356,18.44170833
3357,16.63229167
3358,16.63229167
3359,16.63229167
3360,15.49054167
3361,15.49054167
3362,15.49054167
3363,14.730875
3364,14.730875
3365,14.730875
3366,17.01170833
3367,17.01170833
3368,17.01170833
3369,21.04425
3370,21.04425
3371,21.04425
3372,23.05283333
3373,23.05283333
3374,23.05283333
3375,22.05220833
3376,22.05220833
3377,22.05220833
3378,19.02845833
3379,19.02845833
3380,19.02845833
3381,17.02979167
3382,17.02979167
3383,17.02979167
3384,15.69666667
3385,15.69666667
3386,15.69666667
3387,15.00604167
3388,15.00604167
3389,15.00604167
3390,16.58658333
3391,16.58658333
3392,16.58658333
3393,18.81220833
3394,18.81220833
3395,18.81220833
3396,20.262125
3397,20.262125
3398,20.262125
3399,19.732
3400,19.732
3401,19.732
3402,18.13154167
3403,18.13154167
3404,18.13154167
3405,17.23983333
3406,17.23983333
3407,17.23983333
3408,16.832625
3409,16.832625
3410,16.832625
3411,16.49633333
3412,16.49633333
3413,16.49633333
3414,16.80979167
3415,16.80979167
3416,16.80979167
3417,17.55216667
3418,17.55216667
3419,17.55216667
3420,18.34875
3421,18.34875
3422,18.34875
3423,18.02766667
3424,18.02766667
3425,18.02766667
3426,16.58145833
3427,16.58145833
3428,16.58145833
3429,14.90333333
3430,14.90333333
3431,14.90333333
3432,14.07354167
3433,14.07354167
3434,14.07354167
3435,13.88216667
3436,13.88216667
3437,13.88216667
3438,15.93545833
3439,15.93545833
3440,15.93545833
3441,19.333875
3442,19.333875
3443,19.333875
3444,20.756625
3445,20.756625
3446,20.756625
3447,20.05845833
3448,20.05845833
3449,20.05845833
3450,17.78079167
3451,17.78079167
3452,17.78079167
3453,16.07870833
3454,16.07870833
3455,16.07870833
3456,14.78616667
3457,14.78616667
3458,14.78616667
3459,14.11354167
3460,14.11354167
3461,14.11354167
3462,16.39875
3463,16.39875
3464,16.39875
3465,19.96733333
3466,19.96733333
3467,19.96733333
3468,21.7755
3469,21.7755
3470,21.7755
3471,21.82720833
3472,21.82720833
3473,21.82720833
3474,19.592625
3475,19.592625
3476,19.592625
3477,17.818875
3478,17.818875
3479,17.818875
3480,16.73216667
3481,16.73216667
3482,16.73216667
3483,16.088625
3484,16.088625
3485,16.088625
3486,17.79220833
3487,17.79220833
3488,17.79220833
3489,20.61270833
3490,20.61270833
3491,20.61270833
3492,22.04945833
3493,22.04945833
3494,22.04945833
3495,21.61529167
3496,21.61529167
3497,21.61529167
3498,19.72070833
3499,19.72070833
3500,19.72070833
3501,18.25554167
3502,18.25554167
3503,18.25554167
3504,17.41854167
3505,17.41854167
3506,17.41854167
3507,16.888875
3508,16.888875
3509,16.888875
3510,19.45325
3511,19.45325
3512,19.45325
3513,23.27895833
3514,23.27895833
3515,23.27895833
3516,24.36570833
3517,24.36570833
3518,24.36570833
3519,23.70475
3520,23.70475
3521,23.70475
3522,21.35820833
3523,21.35820833
3524,21.35820833
3525,19.47804167
3526,19.47804167
3527,19.47804167
3528,18.37408333
3529,18.37408333
3530,18.37408333
3531,17.48804167
3532,17.48804167
3533,17.48804167
3534,18.93366667
3535,18.93366667
3536,18.93366667
3537,21.47108333
3538,21.47108333
3539,21.47108333
3540,22.25129167
3541,22.25129167
3542,22.25129167
3543,21.401125
3544,21.401125
3545,21.401125
3546,19.043375
3547,19.043375
3548,19.043375
3549,17.23925
3550,17.23925
3551,17.23925
3552,16.00441667
3553,16.00441667
3554,16.00441667
3555,15.04183333
3556,15.04183333
3557,15.04183333
3558,17.36220833
3559,17.36220833
3560,17.36220833
3561,20.720625
3562,20.720625
3563,20.720625
3564,21.58608333
3565,21.58608333
3566,21.58608333
3567,20.65054167
3568,20.65054167
3569,20.65054167
3570,18.29016667
3571,18.29016667
3572,18.29016667
3573,16.30304167
3574,16.30304167
3575,16.30304167
3576,14.74995833
3577,14.74995833
3578,14.74995833
3579,13.48095833
3580,13.48095833
3581,13.48095833
3582,14.90716667
3583,14.90716667
3584,14.90716667
3585,17.504875
3586,17.504875
3587,17.504875
3588,18.75316667
3589,18.75316667
3590,18.75316667
3591,18.408875
3592,18.408875
3593,18.408875
3594,16.210625
3595,16.210625
3596,16.210625
3597,14.37725
3598,14.37725
3599,14.37725
3600,13.17204167
3601,13.17204167
3602,13.17204167
3603,12.3745
3604,12.3745
3605,12.3745
3606,14.802375
3607,14.802375
3608,14.802375
3609,17.92995833
3610,17.92995833
3611,17.92995833
3612,18.32841667
3613,18.32841667
3614,18.32841667
3615,17.222125
3616,17.222125
3617,17.222125
3618,15.189125
3619,15.189125
3620,15.189125
3621,14.14483333
3622,14.14483333
3623,14.14483333
3624,13.70308333
3625,13.70308333
3626,13.70308333
3627,13.53116667
3628,13.53116667
3629,13.53116667
3630,15.01729167
3631,15.01729167
3632,15.01729167
3633,18.00245833
3634,18.00245833
3635,18.00245833
3636,19.99608333
3637,19.99608333
3638,19.99608333
3639,20.27070833
3640,20.27070833
3641,20.27070833
3642,18.236875
3643,18.236875
3644,18.236875
3645,16.160125
3646,16.160125
3647,16.160125
3648,14.82179167
3649,14.82179167
3650,14.82179167
3651,13.950875
3652,13.950875
3653,13.950875
3654,16.798
3655,16.798
3656,16.798
3657,20.54054167
3658,20.54054167
3659,20.54054167
3660,21.68083333
3661,21.68083333
3662,21.68083333
3663,21.22308333
3664,21.22308333
3665,21.22308333
3666,18.52979167
3667,18.52979167
3668,18.52979167
3669,16.61795833
3670,16.61795833
3671,16.61795833
3672,15.27425
3673,15.27425
3674,15.27425
3675,14.3095
3676,14.3095
3677,14.3095
3678,16.91395833
3679,16.91395833
3680,16.91395833
3681,20.41791667
3682,20.41791667
3683,20.41791667
3684,21.829875
3685,21.829875
3686,21.829875
3687,21.28120833
3688,21.28120833
3689,21.28120833
3690,18.82583333
3691,18.82583333
3692,18.82583333
3693,16.86295833
3694,16.86295833
3695,16.86295833
3696,15.54745833
3697,15.54745833
3698,15.54745833
3699,15.014375
3700,15.014375
3701,15.014375
3702,17.78525
3703,17.78525
3704,17.78525
3705,21.42179167
3706,21.42179167
3707,21.42179167
3708,22.791875
3709,22.791875
3710,22.791875
3711,21.82475
3712,21.82475
3713,21.82475
3714,19.68708333
3715,19.68708333
3716,19.68708333
3717,18.28995833
3718,18.28995833
3719,18.28995833
3720,17.52770833
3721,17.52770833
3722,17.52770833
3723,17.02108333
3724,17.02108333
3725,17.02108333
3726,18.69475
3727,18.69475
3728,18.69475
3729,21.54295833
3730,21.54295833
3731,21.54295833
3732,23.05016667
3733,23.05016667
3734,23.05016667
3735,21.880375
3736,21.880375
3737,21.880375
3738,19.382875
3739,19.382875
3740,19.382875
3741,17.756
3742,17.756
3743,17.756
3744,16.68983333
3745,16.68983333
3746,16.68983333
3747,16.211875
3748,16.211875
3749,16.211875
3750,18.06033333
3751,18.06033333
3752,18.06033333
3753,20.79229167
3754,20.79229167
3755,20.79229167
3756,21.05108333
3757,21.05108333
3758,21.05108333
3759,19.83258333
3760,19.83258333
3761,19.83258333
3762,17.92425
3763,17.92425
3764,17.92425
3765,16.90966667
3766,16.90966667
3767,16.90966667
3768,16.16958333
3769,16.16958333
3770,16.16958333
3771,15.67054167
3772,15.67054167
3773,15.67054167
3774,16.74404167
3775,16.74404167
3776,16.74404167
3777,18.73775
3778,18.73775
3779,18.73775
3780,19.689375
3781,19.689375
3782,19.689375
3783,19.09995833
3784,19.09995833
3785,19.09995833
3786,17.22075
3787,17.22075
3788,17.22075
3789,15.745375
3790,15.745375
3791,15.745375
3792,14.74583333
3793,14.74583333
3794,14.74583333
3795,14.11366667
3796,14.11366667
3797,14.11366667
3798,16.374
3799,16.374
3800,16.374
3801,19.383125
3802,19.383125
3803,19.383125
3804,20.626
3805,20.626
3806,20.626
3807,19.80445833
3808,19.80445833
3809,19.80445833
3810,17.68025
3811,17.68025
3812,17.68025
3813,15.88470833
3814,15.88470833
3815,15.88470833
3816,14.870125
3817,14.870125
